,0,Cluster
12694,720575940637791603,27
12695,720575940637795150,6
12696,720575940637798771,11
12697,720575940637800676,11
12698,720575940637801635,1
12699,720575940637803379,21
12700,720575940637803891,5
12701,720575940637807677,1
12702,720575940637817944,1
12703,720575940637820846,3
12704,720575940637824575,0
12705,720575940637832255,1
12706,720575940637832937,20
12707,720575940637834822,19
12708,720575940637839450,14
12709,720575940637843886,7
12710,720575940637846643,10
12711,720575940637861038,0
12712,720575940637861294,3
12713,720575940637862726,8
12714,720575940637863587,2
12715,720575940637878854,7
12716,720575940637881178,12
12717,720575940637881432,9
12718,720575940637883776,17
12719,720575940637889443,1
12720,720575940637893190,19
12721,720575940637899197,15
12722,720575940637901731,6
12723,720575940637902820,11
12724,720575940637902938,6
12725,720575940637904000,8
12726,720575940637906365,7
12727,720575940637911741,4
12728,720575940637922367,0
12729,720575940637923391,8
12730,720575940637924696,0
12731,720575940637929956,3
12732,720575940637935011,3
12733,720575940637943630,15
12734,720575940637952624,0
12735,720575940637952858,1
12736,720575940637954886,8
12737,720575940637966682,0
12738,720575940637968454,9
12739,720575940637969222,3
12740,720575940637975615,7
12741,720575940637982552,0
12742,720575940637983716,13
12743,720575940637985112,0
12744,720575940637998313,14
12745,720575940638009434,8
12746,720575940638012016,0
12747,720575940638013274,0
12748,720575940638021348,0
12749,720575940638041653,26
12750,720575940638044126,9
12751,720575940638045929,11
12752,720575940638048419,30
12753,720575940638049136,8
12754,720575940638051699,25
12755,720575940638055024,0
12756,720575940638061631,6
12757,720575940638064256,9
12758,720575940638077091,19
12759,720575940638077811,5
12760,720575940638078527,7
12761,720575940638081257,6
12762,720575940638084467,7
12763,720575940638088262,4
12764,720575940638088511,1
12765,720575940638095293,14
12766,720575940638097717,0
12767,720575940638097983,3
12768,720575940638098485,17
12769,720575940638105472,3
12770,720575940638108787,9
12771,720575940638109668,2
12772,720575940638111872,3
12773,720575940638115662,2
12774,720575940638125365,4
12775,720575940638128573,7
12776,720575940638131534,7
12777,720575940638132814,8
12778,720575940638134872,8
12779,720575940638137200,1
12780,720575940638147637,7
12781,720575940638148686,9
12782,720575940638149865,12
12783,720575940638153449,4
12784,720575940638156853,0
12785,720575940638159472,2
12786,720575940638164669,0
12787,720575940638164864,2
12788,720575940638168639,3
12789,720575940638169917,2
12790,720575940638170429,7
12791,720575940638173552,0
12792,720575940638175558,2
12793,720575940638186842,1
12794,720575940638197737,17
12795,720575940638201833,12
12796,720575940638201919,2
12797,720575940638204137,2
12798,720575940638209085,16
12799,720575940638215502,6
12800,720575940638222662,5
12801,720575940638223174,9
12802,720575940638225597,3
12803,720575940638227253,17
12804,720575940638230179,7
12805,720575940638230643,3
12806,720575940638231861,8
12807,720575940638236504,11
12808,720575940638244661,2
12809,720575940638245027,20
12810,720575940638245399,2
12811,720575940638246819,1
12812,720575940638254569,5
12813,720575940638256216,11
12814,720575940638267992,0
12815,720575940638271302,2
12816,720575940638275645,9
12817,720575940638278333,3
12818,720575940638301493,9
12819,720575940638302909,1
12820,720575940638304582,6
12821,720575940638304838,7
12822,720575940638306101,4
12823,720575940638307712,12
12824,720575940638319686,6
12825,720575940638334080,9
12826,720575940638337845,4
12827,720575940638343238,11
12828,720575940638349534,15
12829,720575940638349621,2
12830,720575940638360798,1
12831,720575940638364750,14
12832,720575940638370237,19
12833,720575940638374051,10
12834,720575940638376792,2
12835,720575940638379342,18
12836,720575940638380254,0
12837,720575940638396861,12
12838,720575940638403928,13
12839,720575940638405941,7
12840,720575940638414909,13
12841,720575940638446032,12
12842,720575940638446168,20
12843,720575940638453437,3
12844,720575940638465112,1
12845,720575940638471357,29
12846,720575940638477621,29
12847,720575940638482421,10
12848,720575940638483389,18
12849,720575940638494030,19
12850,720575940638496821,6
12851,720575940638500430,29
12852,720575940638511332,4
12853,720575940638513205,4
12854,720575940638517181,1
12855,720575940638526278,10
12856,720575940638528053,0
12857,720575940638543593,10
12858,720575940638549888,0
12859,720575940638558953,4
12860,720575940638559549,3
12861,720575940638561699,12
12862,720575940638563968,0
12863,720575940638572789,5
12864,720575940638573171,2
12865,720575940638588230,3
12866,720575940638603709,16
12867,720575940638606046,2
12868,720575940638607779,3
12869,720575940638612190,31
12870,720575940638613481,6
12871,720575940638616542,7
12872,720575940638623165,6
12873,720575940638627038,13
12874,720575940638630366,17
12875,720575940638630563,6
12876,720575940638631101,3
12877,720575940638632381,13
12878,720575940638637501,4
12879,720575940638639174,1
12880,720575940638640445,3
12881,720575940638640606,9
12882,720575940638642654,13
12883,720575940638644413,0
12884,720575940638646480,5
12885,720575940638647459,0
12886,720575940638660597,0
12887,720575940638664355,4
12888,720575940638668659,10
12889,720575940638668878,24
12890,720575940638670397,21
12891,720575940638675800,4
12892,720575940638677411,2
12893,720575940638681919,7
12894,720575940638686848,6
12895,720575940638699069,0
12896,720575940638703731,7
12897,720575940638710845,12
12898,720575940638715251,17
12899,720575940638717824,1
12900,720575940638719421,1
12901,720575940638720070,22
12902,720575940638720233,1
12903,720575940638720675,12
12904,720575940638733902,26
12905,720575940638743667,2
12906,720575940638745060,2
12907,720575940638745141,4
12908,720575940638753508,29
12909,720575940638758744,1
12910,720575940638760307,17
12911,720575940638764403,0
12912,720575940638767232,0
12913,720575940638770109,15
12914,720575940638770148,18
12915,720575940638770493,8
12916,720575940638770495,6
12917,720575940638770595,0
12918,720575940638775640,1
12919,720575940638776227,16
12920,720575940638789720,9
12921,720575940638803790,12
12922,720575940638818211,26
12923,720575940638840629,0
12924,720575940638846269,1
12925,720575940638853693,3
12926,720575940638861631,2
12927,720575940638865011,11
12928,720575940638870360,16
12929,720575940638874202,9
12930,720575940638874941,1
12931,720575940638879651,7
12932,720575940638882256,1
12933,720575940638884430,11
12934,720575940638885429,7
12935,720575940638897315,23
12936,720575940638898109,26
12937,720575940638900713,24
12938,720575940638906787,9
12939,720575940638909091,0
12940,720575940638910040,16
12941,720575940638917027,19
12942,720575940638919485,2
12943,720575940638924378,11
12944,720575940638924533,3
12945,720575940638944334,0
12946,720575940638954611,1
12947,720575940638960957,8
12948,720575940638966249,6
12949,720575940638971088,8
12950,720575940638973091,1
12951,720575940638973784,19
12952,720575940638977257,22
12953,720575940638978749,1
12954,720575940638983145,1
12955,720575940638989894,2
12956,720575940638991413,5
12957,720575940639019839,2
12958,720575940639021757,2
12959,720575940639022451,2
12960,720575940639026229,0
12961,720575940639031130,1
12962,720575940639031642,10
12963,720575940639031680,9
12964,720575940639032125,8
12965,720575940639046051,0
12966,720575940639046232,13
12967,720575940639047514,6
12968,720575940639054158,9
12969,720575940639065472,0
12970,720575940639068605,18
12971,720575940639071716,19
12972,720575940639073614,4
12973,720575940639073882,4
12974,720575940639082045,12
12975,720575940639082318,4
12976,720575940639088216,9
12977,720575940639088356,12
12978,720575940639088361,4
12979,720575940639092201,12
12980,720575940639112765,1
12981,720575940639118926,2
12982,720575940639123544,14
12983,720575940639124029,0
12984,720575940639131224,21
12985,720575940639132605,0
12986,720575940639134835,4
12987,720575940639135360,8
12988,720575940639137845,26
12989,720575940639137955,6
12990,720575940639139187,19
12991,720575940639152361,12
12992,720575940639153752,11
12993,720575940639156799,1
12994,720575940639159029,2
12995,720575940639159797,4
12996,720575940639160920,0
12997,720575940639161472,4
12998,720575940639161661,4
12999,720575940639161763,12
13000,720575940639164323,0
13001,720575940639165247,14
13002,720575940639170723,6
13003,720575940639172585,12
13004,720575940639173173,7
13005,720575940639176526,2
13006,720575940639179709,31
13007,720575940639179891,3
13008,720575940639181365,3
13009,720575940639182424,31
13010,720575940639183824,9
13011,720575940639191017,1
13012,720575940639193216,18
13013,720575940639193577,26
13014,720575940639193833,5
13015,720575940639194165,3
13016,720575940639195088,14
13017,720575940639201764,19
13018,720575940639202467,1
13019,720575940639205821,0
13020,720575940639209956,2
13021,720575940639210724,12
13022,720575940639218165,0
13023,720575940639226084,0
13024,720575940639230286,7
13025,720575940639230692,1
13026,720575940639235300,4
13027,720575940639242303,1
13028,720575940639245264,0
13029,720575940639246662,9
13030,720575940639257077,8
13031,720575940639263616,14
13032,720575940639264245,0
13033,720575940639268771,13
13034,720575940639274574,11
13035,720575940639277119,0
13036,720575940639278781,3
13037,720575940639285493,7
13038,720575940639295696,0
13039,720575940639301027,1
13040,720575940639303494,1
13041,720575940639308752,0
13042,720575940639314229,2
13043,720575940639346485,25
13044,720575940639352483,1
13045,720575940639355008,14
13046,720575940639366478,17
13047,720575940639374243,15
13048,720575940639376512,1
13049,720575940639390323,11
13050,720575940639391104,28
13051,720575940639397491,1
13052,720575940639410291,3
13053,720575940639410384,18
13054,720575940639414144,12
13055,720575940639417432,5
13056,720575940639417728,17
13057,720575940639420032,0
13058,720575940639420624,0
13059,720575940639420800,15
13060,720575940639421043,2
13061,720575940639425112,2
13062,720575940639428174,1
13063,720575940639432782,2
13064,720575940639434318,11
13065,720575940639434611,3
13066,720575940639436021,16
13067,720575940639438208,19
13068,720575940639441141,4
13069,720575940639454848,2
13070,720575940639461504,2
13071,720575940639468160,0
13072,720575940639473141,4
13073,720575940639481944,5
13074,720575940639483776,1
13075,720575940639484917,9
13076,720575940639485312,26
13077,720575940639497277,1
13078,720575940639533008,19
13079,720575940639537213,1
13080,720575940639541838,0
13081,720575940639542691,2
13082,720575940639547982,21
13083,720575940639553920,12
13084,720575940639574261,20
13085,720575940639598909,12
13086,720575940639599323,4
13087,720575940639621702,6
13088,720575940639622272,0
13089,720575940639625635,12
13090,720575940639630325,4
13091,720575940639634304,2
13092,720575940639638086,11
13093,720575940639642531,1
13094,720575940639645757,0
13095,720575940639649350,1
13096,720575940639651536,8
13097,720575940639654352,4
13098,720575940639659427,10
13099,720575940639663824,8
13100,720575940639666395,28
13101,720575940639668541,20
13102,720575940639675088,0
13103,720575940639681907,7
13104,720575940639684515,1
13105,720575940639686973,17
13106,720575940639688064,1
13107,720575940639693373,0
13108,720575940639696080,26
13109,720575940639696755,12
13110,720575940639715061,9
13111,720575940639718453,3
13112,720575940639726141,2
13113,720575940639736272,9
13114,720575940639747235,11
13115,720575940639747469,10
13116,720575940639748686,20
13117,720575940639758909,9
13118,720575940639769997,5
13119,720575940639776088,11
13120,720575940639778904,1
13121,720575940639781027,1
13122,720575940639782864,1
13123,720575940639787661,19
13124,720575940639789731,4
13125,720575940639791067,1
13126,720575940639806296,17
13127,720575940639812661,3
13128,720575940639826640,11
13129,720575940639827765,7
13130,720575940639832192,14
13131,720575940639837648,0
13132,720575940639838005,0
13133,720575940639843035,12
13134,720575940639843803,11
13135,720575940639845504,2
13136,720575940639859920,14
13137,720575940639861301,9
13138,720575940639864016,20
13139,720575940639887757,21
13140,720575940639900213,24
13141,720575940639903165,31
13142,720575940639917400,3
13143,720575940639919824,2
13144,720575940639926643,5
13145,720575940639938000,23
13146,720575940639939712,0
13147,720575940639946203,7
13148,720575940639956643,0
13149,720575940639961653,15
13150,720575940639987931,9
13151,720575940639994075,9
13152,720575940640000464,5
13153,720575940640002256,2
13154,720575940640008400,1
13155,720575940640010880,5
13156,720575940640022157,1
13157,720575940640030416,22
13158,720575940640031360,3
13159,720575940640036480,11
13160,720575940640039040,2
13161,720575940640052621,6
13162,720575940640053045,3
13163,720575940640053181,9
13164,720575940640057589,7
13165,720575940640062005,0
13166,720575940640064573,0
13167,720575940640072832,11
13168,720575940640073600,20
13169,720575940640090576,1
13170,720575940640095310,2
13171,720575940640100440,3
13172,720575940640111568,0
13173,720575940640128720,4
